company,address,report publication year,internal manufacturing site
Hi-P International Ltd.,"Blk 3 and 4, No. 955, Jinhai Road, Pudong New Area Shanghai, China",2013,TRUE
Hi-P International Ltd.,"No. 96, Jinwen Road, Pudong New Area Shanghai, China",2013,TRUE
Hi-P International Ltd.,"No. 77, Jinwen Road, Zhuqiao Airport Industrial Zone, Pudong New Area Shanghai, China",2013,TRUE
Hi-P International Ltd.,"No. 79, Jinwen Road, Zhuqiao Airport Industrial Zone, Pudong New Area Shanghai, China",2013,TRUE
"Hirose Electric Co., Ltd.","1-23, Yoshinosawa, Shikura-cho Iwaki, Fukushima Japan",2013,TRUE
"Hirose Electric Co., Ltd.","1261-10, Jeongwang-Dong Sheung, Gyeonggi-do South Korea",2013,TRUE
"Hirose Electric Co., Ltd.","2-31-1 Toyomane, Yamadacho, Shimoheigun Miyako, Iwate Japan",2013,TRUE
"Hirose Electric Co., Ltd.","21-2 Kubota Dai-2 Chiwariaza Akamae Miyako, Iwate Japan",2013,TRUE
"Hirose Electric Co., Ltd.","3215, Shimoizawa, Fuchumachi Toyama, Toyama Japan",2013,TRUE
"Hirose Electric Co., Ltd.","415 Funahashi, Funahashi Ville, Nakaniwa County Toyama, Toyama Japan",2013,TRUE
"Hirose Electric Co., Ltd.","46-3 Aza Nishi, Niida Tagajou, Miyagi Japan",2013,TRUE
"Hirose Electric Co., Ltd.","509-36, Soejima, Fuchumachi Toyama, Toyama Japan",2013,TRUE
"Hirose Electric Co., Ltd.","55-1, Jiwari, Tagusari Miyako, Iwate Japan",2013,TRUE
Hitachi-LG Data Storage,"No. 42 Huifeng Road 4,Zhongkai Hi-Tech Industry Development Zone Huizhou, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","10th Yousong Industrial District,Longhua Town, Baoan Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","1705 Junction Court, Suite 200,San Jose, California USA",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","37 Street, Dinh Tram Industry Park, Viet Yen District Viet Yen, Bac Giang Vietnam",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","880. Zi-Zhu Road, Hi-Tech Industrial Park Kunshan, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","888. He Zhou Road, Baoan Qu Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","889. Fushikang Road, Hi-Tech Industrial Park Kunshan, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","889. Zi Zhu Road, Hi-Tech Industrial Park Kunshan, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","A3 Building Bao Yuan Technology Area,Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Area A: Building A08, No. 8 Kexin Road, Cheng-Du Hi-Tech Zone Chengdu, Sichuan China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","B1 Building, Fuyu Electronical Technology (Huaian) Co., Ltd.,No. 168 Foxconn Rd Fuyu Electronical Technology (Huaian) Co., Ltd.,Huai An, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Building A and D, Avenue Caminho de Goias, 100, Bairro dos Fernandes, Jundiai, Brazil",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Foxconn Bao Yuan Technology Area,Guan Guang Road Guanlan Dashuikeng Community, Guanlan Town, Baoan District Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Foxconn Guanlan Technology Park B District,Da San Community, Guanlan Town, Baoan Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Foxconn Guanlan Technology Parkway Da Shui Keng Village,Guanlan Town, Baoan Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Foxconn Taiyuan Technology Park, Longfei Street, Xiao Dian Community Taiyuan, Shanxi China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","General Bonded Zone,East Zhen Xing Road,Zhengzhou Airport Zhengzhou, Henan China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Guanlan Technology Park,Da Shui Keng Community, Guanlan Town, Baoan Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Hu Ling Industry Park,Huang He River Road Jiyuan, Henan China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Jin Cheng Economic and Technology Development Zone Jincheng, Shanxi China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Longhe Technology Industry Zone, Southern Construction Road, Anci District Langfang, Hebei China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 1 Longfei Street, Economy-Technology Development Zone Taiyuan, Shanxi China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 2, 2nd Dong Huan Road, 10th Yousong Industrial District, Longhua Sub-district, Baoan Shenzhen, Guangdong China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 168, Foxconn Road Huai An, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 1925, Nanle Road Songjiang Export Processing Zone, Shanghai, China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 199, Fu Shi Kang Road, Hi-Tech Industrial Park, Yu Shan Town Kunshan, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 299 Nan Song Road, Yu Shan Town Kunshan, Jiangsu China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 99 Fu Xing Avenue, Xi Tang Town, Jia Shan City Jia Xing, Zhe Jiang China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 99 Jian Nan Road, Jian Nan Street Fengcheng, Jiangxi China",2013,TRUE
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","Standard Factory No. 7 Zhengzhou Economic and Technological Area,No. 9 Street Export Processing Zone East Hanghai Road Zhengzhou, Hebei China",2013,TRUE
"Hony Glass Technology Co., Ltd.","No. 3 Industrial Park, Luotian Village,Shenzhen, Guangdong China",2013,TRUE
"Hony Glass Technology Co., Ltd.","No. 696, Xinpu South Road, Shipu Street (Airport Road)Kunshan, Jiangsu China",2013,TRUE
Hynix Semiconductor Inc.,"125 Hyangjeong-dong, Hungduk-gu Cheongju, Chungcheongbuk-do South Korea",2013,TRUE
Hynix Semiconductor Inc.,"55 Hyangjeong-dong, Hungduk-gu Cheongju, Chungcheongbuk-do South Korea",2013,TRUE
Hynix Semiconductor Inc.,"Lot K7, Wuxi Export Processing Zone Wuxi, Jiangsu China",2013,TRUE
Hynix Semiconductor Inc.,"San 136-1, Ami-ri, Bubal-eub Icheon-si, Gyeonggi-do South Korea",2013,TRUE
"Ibiden Co., Ltd.","300, Aoyanagi-cho Ogaki, Gifu Japan",2013,TRUE
"Ibiden Co., Ltd.","No. 1049, Jalan Perindustrian Bukit Minyak 8, Kawsan Perindustrina Bukit Minyak Simpang Ampart, Penang Malaysia",2013,TRUE
"Ibiden Co., Ltd.","No. 15, Rongchang East Street, BDABeijing, China",2013,TRUE
Infastech Fastening Systems Limited,"A Block, 4th Industrial District,Bi Tou Community, Baoan Shenzhen, Dongguan China",2013,TRUE
Infastech Fastening Systems Limited,"No. 11, Zhongxin Road,Kengzi Street, Pingshang New Region Shenzhen, Guangdong China",2013,TRUE
Infastech Fastening Systems Limited,"No. 9 Xixia Road, Wuxi, Jiangsu China",2013,TRUE
Infineon Technologies AG,"Free Trade Zone, Jalan Batu Berendam Batu Berendam, Malacca Malaysia",2013,TRUE
Infineon Technologies AG,"Knigsbrcker Street 180Dresden, Saxony Germany",2013,TRUE
Infineon Technologies AG,"Lot 10 and 11, Kulim Hi-Tech Park, Kedah Darul Aman, Jalan Hi-Tech 7, Industrial Zone Phase IIKulim, Kedah Malaysia",2013,TRUE
Infineon Technologies AG,"Siemensstrasse 2 Villach, Bavaria Germany",2013,TRUE
Infineon Technologies AG,"Wernerwerkstr. 2,Regensburg, Bavaria Germany",2013,TRUE
Intel Corporation,"109 Huaihe East Road Dalian, Liaoning China",2013,TRUE
Intel Corporation,"2501 N.W. 229th Avenue Hillsboro, Oregon USA",2013,TRUE
Intel Corporation,"4500 South Dobson Road Chandler, Arizona USA",2013,TRUE
Intel Corporation,"5000 W. Chandler Blvd. ADC Building Chandler, Arizona USA",2013,TRUE
Intel Corporation,"Bayan Lepas Industrial Park IVPenang, Malaysia",2013,TRUE
Intel Corporation,"Calle 129 La Ribera Belen, Costa Rica",2013,TRUE
Intel Corporation,"Capronilaan 37 Schiphol-Rijk, Netherlands",2013,TRUE
Intel Corporation,"Collinstown Industrial Park Leixlip, Ireland",2013,TRUE
Intel Corporation,"Gateway Business Park, SEPZ General Trias Cavite, Philippines",2013,TRUE
Intel Corporation,"Lot 12, Saigon Hi-Tech Park, District 9 Ho Chi Minh City, Binh Duong Vietnam",2013,TRUE
Intel Corporation,"New Industrial Area 2 Tzoran Street Kiryat Gat, Israel",2013,TRUE
Intel Corporation,"No. 6 Guanglan Road, Futian Free Trade Zone Shenzhen, Guangdong China",2013,TRUE
Intel Corporation,"No. 8-1 Kexin Road High-Tech Zone (West Park)Chengdu, Sichuan China",2013,TRUE
Intel Corporation,"Rio Rancho Blvd. S.E.Rio Rancho, New Mexico USA",2013,TRUE
Intel Corporation,"WGQ Bonded Logistics Zone No. 90 Shen Ya Road Shanghai, China",2013,TRUE
"Interflex Co., Ltd.","635-2, 608 block 3 route, Seonggok-dong, Danwon-gu Ansan, Gyeonggi-do South Korea",2013,TRUE
"Interflex Co., Ltd.","685, Buk-ri, Namsa-myeon, Cheoin-gu Yongin, Gyeonggi-do South Korea",2013,TRUE
"Interflex Co., Ltd.","930, Gosaek-dong, Gwonseon-gu Suwon, Gyeonggi-do South Korea",2013,TRUE
International Paper Co.,"6400 Poplar Avenue Memphis, Tennessee USA",2013,TRUE
International Rectifier Corporation,"Cardiff Road Newport, South Wales, United Kingdom",2013,TRUE
International Rectifier Corporation,"Prol. Los Cabos 9234, Parque Industrial Pacfico,Tijuana, Baja California Mexico",2013,TRUE
Intersil Corporation,"1001 Murphy Ranch Road Milpitas, California USA",2013,TRUE
IntraMedia,"No. 11 Haiyi Road,Chong Tou Community,Chang An Town Dongguan, Guangdong China",2013,TRUE
IntraMedia,"No. 189 Tangzhuang Road,Su Zhou Industrial Park Suzhou, Jiangsu China",2013,TRUE
Inventec Appliances Corporation,"No. 789, Pu Xing Road, Shanghai, China",2013,TRUE
Jabil Circuit Inc.,"128 Jun Cheng Road Economic and Technology Development District Guangzhou, Guangdong China",2013,TRUE
Jabil Circuit Inc.,"Lot J9, J10 Export Processing Zone Wuxi, Jiangsu China",2013,TRUE
Jabil Circuit Inc.,"No. 84-2, Block B,National A Hi-Tech,Ind Demonstrative Zone Wu Xi, Jiangsu China",2013,TRUE
Jabil Circuit Inc.,"No. 9, Xuedian Road,No. 84-2, Block B, National Hi-Tech Industrial Development Zone Wuxi, Jiangsu China",2013,TRUE
Jabil Circuit Inc.,"No. 266, Sec. 1, Shen-Lin Road Ta Ya 428 Taichung,Taichung, Taiwan",2013,TRUE
Jabil Circuit Inc.,"No. 7, Yang Qing Road,Lou Feng Demonstrative Zone Suzhou, Jiangsu China",2013,TRUE
"Japan Aviation Electronics Industry, Ltd.","3018 Uchino Oshino-mura Minamitsuru, Yamanashi Japan",2013,TRUE
"Japan Aviation Electronics Industry, Ltd.","4102-6, Aza Takadaishinden, Oaza Izumida Shinjo, Yamagata Japan",2013,TRUE
"Japan Aviation Electronics Industry, Ltd.","5-1, Oaza Seinofukuro 5-chome Hirosaki, Aomori Japan",2013,TRUE
"Japan Display, Inc.","1-1, Iwauchi-machi Nomi, Ishikawa Japan",2013,TRUE
"Japan Display, Inc.","26-2, Yamadasenden, Kawakita Nomi-gun, Ishikawa Japan",2013,TRUE
Kyocera Corporation,"1-1 Kokubuyamashita-cho Kirishima, Kagoshima Japan",2013,TRUE
Kyocera Corporation,"1166-6, Nagatanino, Hebimizo-cho,Higashiomi, Shiga Japan",2013,TRUE
Kyocera Corporation,"1810 Taki-cho Satsumasendai, Kagoshima Japan",2013,TRUE
Kyocera Corporation,"3-11-1, Osachikohagi Okaya, Nagano Japan",2013,TRUE
Kyocera Corporation,"8 Jing Ci Road, New City District, Shilong Town, Dongguan, Guangdong China",2013,TRUE
Kyocera Corporation,"8, Beijing Road, Zhangjiagang Free Trade Zone, Zhangjiagang, Jiangsu China",2013,TRUE
Kyocera Corporation,"No. 2077 New Jin Qiao Road, Pudong, Shanghai, China",2013,TRUE
Kyocera Corporation,"Sekigiken Co., Ltd. 354-32, Hayakawa Minami Uonuma, Niigata Japan",2013,TRUE
Laird Technologies,"No. 398, Lane 3088 Hua Ning Road, Xin Zhuang Industrial Zone Shanghai, China",2013,TRUE
"Largan Precision Co., Ltd.","No. 11, Jingke Road, Nantun District Taichung, Taiwan",2013,TRUE
"Largan Precision Co., Ltd.","No. 18, Tutong First Industrial District, Tutong, Changping Dongguan, Guangdong China",2013,TRUE
Lateral Solutions Pte Ltd.,"No. 158 Fengjiang Road(Jinchang Road), Mu Du Suzhou, Jiangsu China",2013,TRUE
Lateral Solutions Pte Ltd.,"No. 4 Jalan Gemilang 3,Taman Perindustrian Desa Cemerlang,Ulu Tiram Johor Bahru, Malaysia",2013,TRUE
Lateral Solutions Pte Ltd.,"No. 2 Wuqing New Century Economic Area,Senmiao Road Tianjin, China",2013,TRUE
"Lens One Technology (Shenzhen) Co., Ltd.","Lens Technology Zone, Changsha National Biomedical Industrial Estate Liuyuan, Hunan China",2013,TRUE
"LG Chem, Ltd.","599 Yongje-dong Iksan, Jeollabuk-do South Korea",2013,TRUE
"LG Chem, Ltd.","8 B Ochang Scientific Local Industrial Complex 1114-Namchon-ri Oksan-Myeon, Cheongwon-Gun Ochang, Chungcheongbuk-do South Korea",2013,TRUE
"LG Chem, Ltd.","No. 17 Hengyi Road, Nanjing, Economic and Technical Development Zone, LG Chem (Nanjing) l&E Materials Co., Ltd Nanjing, Jiangsu China",2013,TRUE
"LG Chem, Ltd.","Oksan-myeon Nanchonri 1114-1 LG CHEM Ochang Techno Park Chengwon Gun, Chungcheongbuk-do South Korea",2013,TRUE
"LG Display Co., Ltd.","1007, Deogeun-ri,Wollong-myeon Paju, Gyeonggi-do South Korea",2013,TRUE
"LG Display Co., Ltd.","1271, Deokeun-ri,Wollong-myeon Paju, Gyeonggi-do South Korea",2013,TRUE
"LG Display Co., Ltd.","161, Imsoo-dong Gumi, Gyeongsangbuk-do South Korea",2013,TRUE
"LG Display Co., Ltd.","Jinpyeong-dong 642-3 Gumi, Gyeongsangbuk-do South Korea",2013,TRUE
"LG Display Co., Ltd.","No. 2 Beijing Middle Road, Development Zone Yantai, Shandong China",2013,TRUE
"LG Display Co., Ltd.","No. 1, LG Road, LG Industrial Park,Nanjing Economic and Technological Development Zone Nanjing, Jiangsu China",2013,TRUE
"LG Display Co., Ltd.","No. 59 Kaitai Road, Science City of Guangzhou High-Tech Industrial Development Zone, 510663 Guangzhou, Guangdong China",2013,TRUE
"LG Innotek Co., Ltd.","50-9, Suchul-daero 7-gil Gumi, Gyeongsangbuk-do South Korea",2013,TRUE
"LG Innotek Co., Ltd.","93, 2 sunhwan-ro 971beon-gil, Heungdeok-gu Cheongju, Chungcheongbuk-do South Korea",2013,TRUE
Linear Technology Corporation,"1630 Mc Carthy Blvd.Milpitas, California USA",2013,TRUE
Linear Technology Corporation,"4200 N.W. Pacific Rim Blvd.Camas, Washington USA",2013,TRUE
Linear Technology Corporation,"507 Yishun Industrial Park A, Singapore",2013,TRUE
Linear Technology Corporation,"Plot 21(B), Phase 4, Bayan Lepas Free Industrial Zone Bayan Lepas, Penang Malaysia",2013,TRUE
Lite-On Technology Corporation,"No. 1, Zhen An Road,Shang Jiao Section, Chang An Town Dongguan, Guangdong China",2013,TRUE
Lite-On Technology Corporation,"No. 88 Yanghu Road, Wujin Hi-Tech Industrial Development Zone Changzhou, Jiangsu China",2013,TRUE
Lite-On Technology Corporation,"No. 11 Fu-Yuan Road, Wuqing Development Area,Tianjin, China",2013,TRUE
Longwell Company,"No. 269 Dong Jin Road, Hedong Hi-Tech Industrial Park, Wuzhong District Suzhou, Jiangsu China",2013,TRUE
Longwell Company,"Tong Fu Yu Road, Tang Xia Chong 2nd Industrial Park, Song Gang, Paoan Ward, Shenzhen, Guangdong, China",2013,TRUE
Luxshare-Ict Co. Ltd.,"No. 158, Jinchang Road,Jinxi Town Kunshan, Jiangsu China",2013,TRUE
"Macronix International Co., Ltd.","No. 16, Li-Hsin Road, Science Park Hsinchu, Taiwan",2013,TRUE
"Macronix International Co., Ltd.","No. 8, Creation Road IV, Science Park, Hsinchu, Taiwan",2013,TRUE
Magnachip Semiconductor Corporation,"1 Hyangjeong-Dong,Heungdeok-Gu Heungdeok-Gu, Cheongju South Korea",2013,TRUE
"Marian, Inc.","1011 East Saint Clair Street Indianapolis, Indiana USA",2013,TRUE
"Marian, Inc.","Floor 2, Building 3, Chaohuilou Technology Industrial Park, 119 Huating Road, Da Lang, Longhua Shenzhen, Guangdong China",2013,TRUE
"Marian, Inc.","Floor 2, Building 3, Chaohuilou Technology Industrial Park,180 Huating Road, Da Lang, Longhua Shenzhen, Guangdong China",2013,TRUE
"Marian, Inc.","Unit 2 D, Suchun Industrial Square428 Xinglong Street, Suzhou Industrial Park Suzhou, Jiangsu China",2013,TRUE
Maxim Integrated Products Inc.,"120 San Gabriel Drive Sunnyvale, California USA",2013,TRUE
Maxim Integrated Products Inc.,"14320 S.W. Jenkins Road Beaverton, Oregon USA",2013,TRUE
Maxim Integrated Products Inc.,"160 Rio Robles San Jose, California USA",2013,TRUE
Maxim Integrated Products Inc.,"3725 N. First Street San Jose, California USA",2013,TRUE
Maxim Integrated Products Inc.,"4401 S. Beltwood Pkwy.Dallas, Texas USA",2013,TRUE
Maxim Integrated Products Inc.,"700/114 Amata Nakorn Industrial Estate Moo 5 Tambon Klong Tamru, Muang District, Chonburi, Chonburi Thailand",2013,TRUE
Maxim Integrated Products Inc.,"7250 N.W. Evergreen Pkwy.Hillsboro, Oregon USA",2013,TRUE
Maxim Integrated Products Inc.,"9651 Westover Hills Blvd.San Antonio, Texas USA",2013,TRUE
Maxim Integrated Products Inc.,"First Phil Industrial Park, Sto. Tomas, Batangas Batangas, Philippines",2013,TRUE
Maxim Integrated Products Inc.,"Gateway Business Park, Barangay, Javalera, General Trias, Cavite, Philippines",2013,TRUE
"Mega Precision Technology, Ltd.","Yuquan Industrial District, Fenggang Town,Dongguan, Guangdong China",2013,TRUE
"Meiko Electronics Co., Ltd.","9 Shenlong Road,Wuhan Economic and Technological Development Zone Wuhan, Hubei China",2013,TRUE
"Micron Technology, Inc.","1 North Cost Drive, Singapore",2013,TRUE
"Micron Technology, Inc.","1 Woodlands Industrial Park D, Singapore",2013,TRUE
"Micron Technology, Inc.","1550 E. 3400 Street Lehi, Utah USA",2013,TRUE
"Micron Technology, Inc.","667 Fuhsing 3rd Road, Hwa-Ya Technology Park, Kueishan Taoyuan, Taiwan",2013,TRUE
"Micron Technology, Inc.","9600 Godwin Drive Manassas, Virginia USA",2013,TRUE
"Micron Technology, Inc.","Haavatz 11, Industrial Zone Kiryat Gat, Israel",2013,TRUE
"Minebea Co., Ltd.","5/2 Moo 8, Phaholyothin Road, Km. 149 Tambon Nikhom Sang Ton-Eng Muang Lopburi, Lopburi Thailand",2013,TRUE
"Minebea Co., Ltd.","No. 1 Tongsheng Road, Suzhou Industrial Park Suzhou, Jiangsu China",2013,TRUE
"Mitsumi Electric Co., Ltd.","1-1059-5, Tachiyazawa Yamagata-shi, Yamagata Japan",2013,TRUE
"Mitsumi Electric Co., Ltd.","1007-39, Izumisawa Chitose, Hokkaido Japan",2013,TRUE
"Mitsumi Electric Co., Ltd.","1601, Sakai Atsugi-shi, Kanagawa Japan",2013,TRUE
"Mitsumi Electric Co., Ltd.","MRI Special Economic Zone, Sabang Danau, Cebu Philippines",2013,TRUE
"Mitsumi Electric Co., Ltd.","No. 23 Xiang Jiang 1 Road Qingdao Economic and Technical Development Zone Qingdao, Shandong China",2013,TRUE
Molex Inc.,"1-5-4 Fukami-Higashi Yamato, Kanagawa Japan",2013,TRUE
Molex Inc.,"1351-2 Sumiyoshi, Yoshida Haibara-gun, Shizuoka Japan",2013,TRUE
Molex Inc.,"2607 Jalan Perusahaan, Kawasan Perindustrian Perai Perai, Penang Malaysia",2013,TRUE
Molex Inc.,"27 Guangshun Street,Dalian Economic and Technical Development Zone Dalian, Liaoning China",2013,TRUE
Molex Inc.,"3949-3 Kawanishi Kanoya, Kagoshima Japan",2013,TRUE
Molex Inc.,"700 Kingbird Road Lincoln, Nebraska USA",2013,TRUE
Molex Inc.,"726-3 Wonsi-Dong Ansan, Gyeonggi-do South Korea",2013,TRUE
Molex Inc.,"751-7 Jangrock-dong Gwangju, Gwangju South Korea",2013,TRUE
Molex Inc.,"801 Murphy Drive Maumelle, Arkansas USA",2013,TRUE
Molex Inc.,"889, Yinglun Road,Waigaoqiao Free Trade Zone, Pudong New District Shanghai, China",2013,TRUE
Molex Inc.,"903 E. Frontage Road Rio Rico, Arizona USA",2013,TRUE
Molex Inc.,"Av. de la Productividad Ote 305, Parque Industrial Guadalajara, Km 7 Carretera a Chapala Guadalajara, Guadalajara Mexico",2013,TRUE
Molex Inc.,"Av. Productividad Ote. #305 El Salto, Jalisco Mexico",2013,TRUE
Molex Inc.,"C Zone, Ming Hua Road No. 3 Industrial Area Juzhou, Shijie Town, Dongguan, Guangdong China",2013,TRUE
Molex Inc.,"No 71/4 Moo 5 Bangakong Industrial Park Chachoengsao, Chachoengsao Thailand",2013,TRUE
Molex Inc.,"No. 110, International Road Jurong, Singapore",2013,TRUE
Multi Packaging Solutions,"2020 Production Drive Indianapolis, Indiana USA",2013,TRUE
"Multi-Fineline Electronix, Inc.","8-12 Kexin Road, Chengdu Hi-Tech Comprehensive Bonded Zone,Chengdu, Sichuan China",2013,TRUE
"Multi-Fineline Electronix, Inc.","No. 68 Nanhu Road, Dongwu Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu China",2013,TRUE
"Murata Manufacturing Co., Ltd.","1-3 Thang Long Industrial Park, Dong Anh District Hanoi, Vietnam",2013,TRUE
"Murata Manufacturing Co., Ltd.","1,13-go, Okamotocho Echizen, Fukui Japan",2013,TRUE
